Id,Price
12007,154032.91919350176
12368,360162.9095482172
1259,351580.7201669738
1124,334212.39074393676
3707,186357.4624742049
8767,157546.59480464316
1919,164865.53031738094
16741,155351.95094205835
6664,292538.3502181201
5688,371985.3396934206
7799,144830.90736977765
14843,373341.4503593251
7532,149351.3255278081
8133,168549.57196833246
6264,326976.85863234976
4125,165104.47578696298
2410,165497.21956856965
13607,202357.8968914146
1716,277725.4769895993
1370,133717.85925934862
2273,394113.6212018625
15298,324733.8338633295
4284,260985.9411964218
12303,143497.8069060442
7808,141890.27591393318
2203,150642.57767368614
7237,123307.24430850055
15864,155590.90408290352
2844,147347.30744934286
5729,164279.59438897195
11812,328569.38516953407
1779,137549.08427390075
6442,135344.11895850717
6160,205537.7782386086
8266,194779.57952365014
9903,160443.08807761816
2867,138978.24782767755
6998,178753.84360494788
13932,180427.26019650485
12587,171152.1175512306
3611,244718.91558132056
2646,274477.7111806446
1890,161617.6685315687
860,250839.3228146403
14187,210919.42773191002
12569,258761.4613006716
1276,86639.68608451249
12025,225386.99833492067
4890,289578.68795988197
14410,277015.36051536107
10352,245119.98808155107
11407,219114.47560208742
10384,172029.37441684463
7622,242011.49813835058
12578,161394.94288407892
15820,183301.840138825
563,191396.79390193414
15226,172236.2837995948
6396,210646.73147968552
6247,141784.020207112
3339,152613.46924984662
10975,265116.10599916783
7475,99983.94502858484
11129,214601.57557506338
3051,267519.0569940726
10232,249794.2731869094
14106,180268.32099507525
5502,229972.43335708647
4558,72352.35066070208
4181,146731.5110520816
8426,128050.71697300673
6611,159834.94344759436
14641,137966.31715223606
15539,272811.79326836404
13119,150452.62721676944
11716,173679.8096399033
7316,252039.16388579312
7791,108167.30643832171
13034,294639.51404637605
1068,299875.7308088633
4060,160008.09218952223
10172,208594.70741866413
2591,186940.53290053696
12494,324852.902183667
7828,255860.3710557229
15284,174225.04438895953
7947,168370.8039462464
16335,223693.31483173367
10234,326717.0173348115
2797,259194.49175596825
5341,245428.03167501267
3059,259741.641820612
1559,67681.69299864874
15320,261948.36520886663
10284,356656.00231415883
4134,219328.6497991482
4481,233012.86415382157
7222,184043.09389688537
4062,213302.2295745643
2192,193476.2807853901
9637,180685.40376001885
16236,173633.55829051923
4272,164962.36216662588
9406,284547.47392973426
14309,231098.6881893111
1946,279891.92854070966
16235,234170.0692323875
7146,171151.94049332276
16784,228520.12526596687
349,321157.11847603373
6251,169826.67477833258
5128,400473.47014391416
11718,188240.95993109304
16721,90150.67974342332
12517,175230.8411234042
15961,180494.97191446272
9428,153328.55063398957
14541,148858.5820869771
10168,110179.61033902699
11270,164191.89552274375
13210,195833.01574861788
11518,164072.6419774354
12612,191109.21172803198
16352,113375.20166210642
9935,148944.55992466828
15521,372900.0871646407
11482,199554.32463287958
11443,162507.43416451314
9459,253663.63518605306
9218,173083.7987697923
854,133782.20434510414
5619,118242.35545124987
9208,185517.21542109305
4391,143242.7326371672
15207,160033.81817089953
7183,187410.57032613287
16442,219872.273111721
7936,88417.0273325553
10606,316676.06022098043
4979,149543.8786978678
4854,262750.95624481374
16476,119984.67471935462
10516,178373.7071237125
16261,300055.365623812
90,265018.73932653625
5433,183242.34710736971
14338,141674.90442581344
13487,211210.97947819222
8211,503118.842610315
170,165975.6354116738
14051,96395.12611263193
10686,200172.0047177711
7595,315057.7596097456
6777,352928.0796556451
14661,176583.16877753765
13991,314947.3973829285
16795,178213.76299706183
2740,131766.26444803513
7368,311909.3049084653
2413,241006.12019083733
1852,482700.6372212787
15200,381595.1057639371
8467,340157.94301901443
16379,277671.7251135901
3375,180081.55028296862
5945,464389.60856915405
2641,183909.5905910794
2837,293523.97197863593
3498,182720.3572447237
10876,158735.9912006135
1285,226948.11065130573
9285,239380.79823807025
4015,322858.5693039415
2526,191166.6218974054
7814,204608.218191921
7117,287602.2812210531
12359,117151.25454370405
3303,277396.9275027376
13874,166239.23679060274
5484,203133.74484152
15067,154524.3002460502
12639,229898.85177211984
3388,197296.86783465912
4256,200467.05376739337
15738,204989.93328773984
14049,160631.36771347522
15780,180975.4506951862
9564,176887.6314167158
11910,216937.10863790856
11315,203800.79919813297
1733,151747.240102111
3910,337304.3180396198
7552,559988.9195167068
254,192841.6777010913
5222,229659.6561109131
8314,231577.0839462066
16743,220511.42111467256
10335,100688.24089513757
8226,257749.40165226563
12254,235027.0073215521
13152,198080.6479147143
15020,206029.42646118824
16349,228040.091000192
11924,164089.26314280287
12543,191598.24753643508
14114,226524.27314851922
12318,250898.55093781214
15383,177931.36209027978
6679,200823.52658812955
635,196670.4663069589
15993,295246.32222044526
11375,174006.51181910615
11216,179668.98933371843
15401,203388.90047302505
11301,159564.47264981235
13804,286282.4260093806
10839,208151.5139864563
1588,339358.2970756656
3596,198583.136140836
5816,173985.2348411533
8099,145281.57263549382
6551,204997.3242687713
14075,379378.3820597966
13431,218077.29589398668
9481,327153.82677936216
5295,151400.06645994776
15859,347911.95808000653
10634,306557.58059565176
444,225741.3140377641
11686,276247.8510962002
1213,214852.98305392396
13970,132627.40503951372
6849,393244.7962694122
9911,238272.2645386241
5649,167409.02314653882
7184,143315.4385592437
5877,245828.18189316153
1655,405902.47363499267
15301,203622.63337658753
12389,233695.67554317025
5241,271632.2089315245
7048,172182.5153699433
10574,134023.57525896325
8593,152582.97039123636
4752,175700.79711120378
14663,171779.8355367691
10994,197293.45530631288
87,83235.59281997193
5132,120060.16766335016
6372,354088.0194736104
7411,324835.2448415
3319,247249.63083754864
9355,123878.16733285645
5139,276432.43555178784
56,314065.19462131325
3249,192373.37516353407
5047,81521.43197708625
13238,345375.564101513
2190,308219.46963212284
15599,172412.72383472638
6542,168061.32803842254
1968,171408.44252979007
5630,160424.24187319924
9157,248337.1354958776
789,161111.28572896955
1413,258129.39980008162
12514,241678.14686591507
13459,145411.33348930228
1345,243835.53317638248
4034,204697.95082725264
15169,153359.21868434295
6770,251428.47801152058
3334,180626.6937307119
12998,179612.09286090604
15870,238195.9620253561
1871,180395.96574068177
5770,172005.8281465762
13196,106665.67529567632
7633,199836.35317813302
10699,219380.78466443683
15470,194305.53118900547
1903,535236.4864856451
13860,240423.65993063856
7649,168371.66914171964
11043,159840.83275914114
2922,220319.2686318614
7538,260090.64913873625
9477,113280.60394609494
117,399381.7943424101
1457,243761.431232434
7082,167108.73969263636
3053,263299.6026282248
12522,109704.1457303607
5744,347541.70883118315
13566,415033.8749667038
1464,137050.7774010813
3852,114668.00213935951
9557,227337.65222568295
14719,406437.1776869358
13978,124251.98427548517
3286,151965.6847924355
13019,292452.5018182539
1421,129282.07142611103
13502,177948.18832932189
14811,133653.69687633173
9297,254180.13132557255
7749,394053.2363254718
16555,138252.2738450444
14576,182075.7931761977
12766,165373.621699093
4679,154718.01863316426
10033,188102.736937298
11231,257428.76643662935
15112,152874.39349434545
10617,206038.83919096828
2175,171960.77239387733
16502,425092.28427990084
10106,191720.62281379095
12561,149803.83554458298
15907,324808.8761702932
8069,121913.09758804699
8316,136117.45659068253
12343,255690.7215804668
12092,136824.57287153314
1527,173762.8129432028
10010,213033.80137887446
655,110764.29199328739
10549,153312.0979657521
3248,113594.73684206526
13499,308720.395611791
14959,214983.55879600416
6070,168225.7736135228
11360,244013.00979483672
12102,209699.34639975964
11870,314184.13476182945
3713,133582.84521699557
3230,150826.47595088507
7742,234146.80005676104
15092,339752.60677853937
8728,309466.41804290283
3386,142068.78205139647
9409,145707.92320320773
16545,250142.93159386818
3127,163189.11876472872
11344,150890.256309919
2112,226948.83485188786
7310,208140.56026355963
6313,227391.87628679036
3681,425814.83417656505
5114,271765.2069927444
270,152155.05870663346
14350,187270.64103115644
12223,349060.9035299718
1066,183625.0407766416
16116,409302.9298320403
11410,568506.018666344
4088,150727.6395207628
5956,196465.55090766723
14669,140563.51209398042
13871,139695.20384726417
4126,248579.99479548784
12114,199593.21260772433
16607,161285.97101258682
4266,213155.90617440589
13518,188131.1082047958
11856,249781.8453585286
3885,247846.68263815303
8891,186936.27555435814
4964,179418.07191646454
7696,158523.92803283603
6894,122185.3763468288
9766,195961.42849176255
4800,156120.0404350128
2840,180371.20858401284
4743,182539.3194551339
13562,496887.43094721675
8301,193405.16983013708
5405,179783.95307631843
1535,160851.44144022037
9073,127819.77592637525
1698,334249.8809869124
12262,226662.91520174817
6794,183843.96904966727
12701,192799.49297243808
8432,175512.55316818616
13540,135354.68770429728
8629,145537.64543522726
1440,182762.00135987892
8596,206298.55210682773
9575,274596.8647004554
14976,102957.83667422585
3149,220070.07631666728
5157,155089.74086391085
10748,179952.4266052987
9719,340638.95430801413
6376,189908.6021412687
9733,161274.6457641111
4749,206279.51967679439
4994,403590.972495692
538,192843.94816955976
5512,125923.53774545887
9778,134538.95809905702
9761,153280.3407548983
3174,382457.53118929453
13429,186665.68431482528
10467,71541.99963212089
14129,177540.8382934333
13608,198461.90096748862
11106,137704.63489359288
12048,166459.96185737677
1054,359232.63313015894
3582,94013.56640206915
1566,153142.03694563475
11529,145529.7966680092
11859,143132.4172800106
10582,152782.60390231162
14907,323642.883846795
14039,153451.4532660937
10489,174987.90111197732
3331,328665.49593523075
10153,244709.80022650238
5271,153206.9532822603
11871,372866.373108797
776,125544.112346921
3994,122409.86243299553
9433,68640.90047297698
14275,143681.8004706757
8030,230961.9864995484
8169,261560.80759905573
8053,193178.987042031
4822,220230.51049335912
13197,194814.93391651564
13634,258241.71386549782
8951,181660.9157302973
12176,232131.35626514524
15471,137048.29271751436
14962,161866.7094062352
12512,132055.3042160603
8697,489865.19854530366
7095,219578.78786717384
13639,186906.09064266502
16660,191763.28816854153
5848,147434.76026273068
5386,165653.70047336433
10880,288075.5020562281
3954,182898.87842434048
13426,261552.7002866621
5966,217057.3491977572
16315,293379.4937229131
7455,205109.51434491653
11071,232510.28149749382
14740,218459.5745484614
16087,241861.03964712482
8931,255465.7060342837
15289,173154.20916290223
16089,277835.1786029421
12128,183141.55271408695
4724,211473.6796316447
8585,208041.4180634953
7188,232673.74001388793
5423,150625.8935674452
10488,185696.00069747597
5980,211823.94059895736
8376,235117.7436290514
12397,142362.4061615927
16496,207155.21394795363
4891,250103.7681975611
9710,135843.0436829573
6339,173023.40788543082
244,209326.3216813203
5002,236896.03778212873
5358,170404.97172909553
7636,150868.24356024654
9361,317083.1554829097
3601,120222.15534696616
15755,150863.62518425946
172,186029.77724171194
3037,335976.52209714113
577,207352.33683442493
3607,202516.07682049018
2515,112342.07924887011
10413,140941.5609773943
10511,211926.06252536247
4637,375676.9706260222
12736,288023.18701569753
9534,233120.52665799807
11641,152633.3782563298
10419,259272.94330504443
15313,108410.44253549387
14915,202632.26867342394
12409,327995.0707433299
9405,130369.32748831075
14066,198616.72863448906
14108,193342.29395425768
11931,231349.91638592945
11464,304849.3169807222
926,145082.50019680677
11190,221246.5082479683
10260,181483.31982182022
12712,194597.84069989677
1234,218767.0471412776
11608,98500.94560876883
3776,256670.19597621012
4881,196480.10677602957
10266,208038.46473127935
3262,241948.53586586795
3576,361421.9762140507
16604,489634.68586244603
8041,112271.51540014488
10691,247604.5782421089
8357,184819.07294467726
11661,148911.94934792598
4453,220305.3166722504
15936,215390.95562368035
8463,245724.95205868472
15770,220926.1335049683
466,163168.44951204036
14965,91099.48765389067
11227,168846.02728510808
9894,270619.89130354655
11746,206001.3813438795
4118,153263.87059959062
756,335920.4673616059
15589,184071.87643100772
109,339296.45859526977
5778,224352.22232037512
1731,84551.50373212247
3450,140924.42422680772
2961,178219.93488663592
222,177257.59473525503
11454,311865.49165779125
7339,186725.66766566175
12096,102609.84476554132
14074,185782.56371837348
4058,235969.64682144308
6603,258219.69081426357
3289,122457.47437463746
16681,265640.1586045645
8200,345134.8805663272
3343,286416.6715627666
7802,182813.56238020043
2082,367449.0074493682
217,261803.38825089694
1720,176722.61961319906
7224,240795.0319193151
6176,144383.72178121321
12571,256808.4312817277
16666,306717.05177047395
8908,199337.33973877947
6914,159677.06330227276
5428,211092.97186503743
381,182484.35484578923
3991,184998.97033636115
16365,226675.04401798145
1046,205240.43069353292
391,154130.17521424533
9212,335090.1448385265
3022,169934.86731314447
9961,108996.36208678345
6764,242961.81378277662
7720,181839.29869460344
4809,221880.28420888688
8877,300281.1643867738
7817,208526.33500207166
10614,111424.76878962817
5553,238460.2407190431
16488,134746.1894826477
11002,164264.9938152308
13592,257219.47746781737
15050,226771.62011305022
13553,278164.7302354821
9041,189753.7428847575
5461,381545.92405449395
16274,337754.9407913422
2138,114773.45788778609
6245,164695.56907022765
8245,158251.3034299426
6491,216074.19972746595
13218,197252.2894535315
13101,101271.73202844868
10462,144374.5638616864
4079,180161.97693609443
1506,531733.1756021663
14107,131331.41206404197
12215,252153.6027092297
11576,315661.7240083768
10567,225700.0856699548
12713,210484.75947423314
1468,499970.5308960411
2549,243132.96435940417
4172,227208.02201858544
12380,250731.2515651264
3513,106612.9970618064
8165,301105.6354864756
1127,223941.87005945935
14601,392885.53521749383
15526,321413.9150630267
986,329820.05560739466
14968,214356.01190199808
9348,204878.17880462334
6317,267331.3064263646
7497,91376.35181357674
5079,317126.4306463855
528,175360.56106370938
10964,144259.91426750872
5812,311929.1553832768
11022,212955.8085730945
16251,133069.91338127447
5863,113910.02327630835
8664,218182.24341284356
5396,151462.31558483763
6917,251556.92743085936
12776,124726.68504123618
473,248893.33500266622
13333,194786.44271644513
13023,191774.92887478997
7357,216772.2370608478
10955,498519.4300361138
11914,314647.388347683
12535,154402.13039116573
11205,133819.49222556548
13209,186295.86567858065
16119,329378.5452092795
2174,235608.66751339484
4834,225311.98434980225
10151,188019.0714542053
5584,189516.72742409428
6672,218342.211223562
12858,288656.72615491686
5106,187823.01446349255
8884,192446.55684681665
13766,173671.46965357236
12556,125382.91531500977
12910,218730.57814537617
6258,125699.58757693865
7100,236143.39597008977
1793,170221.78674685574
3335,188475.59038969883
12835,184093.1575766138
10591,159925.96590918512
15707,246200.88969650542
16389,161140.2327035669
7440,335635.3070376732
6293,177303.25564440337
3937,198277.24199158468
16527,190833.5029132403
5102,248030.96814167436
10734,285333.9633309727
7986,155854.8015105839
6495,122146.9735600905
9571,221769.17086082406
5131,205123.58465042574
10761,208759.57711534228
143,447448.68054773915
13829,166091.3931271975
13662,242674.29735011834
1771,149274.89963289245
5448,204415.06820392888
8594,158838.17211307006
12038,125864.11917572009
16471,153239.7462319642
16764,145237.21936647536
1282,161654.10495167336
15101,267612.13823569607
9473,138229.210485109
2324,464841.0652872423
14448,236292.5706610458
6000,70215.08688837361
2077,139320.58043150007
12960,233723.96596083
15837,218381.64734065376
8805,242939.7315949622
9987,235610.90981375266
1580,321305.38478301384
11089,127926.96902386924
10926,228313.748890787
12773,413014.51036926365
6490,280542.95481703
10858,126252.6229375934
2831,120236.05218974732
16326,151626.1880589394
371,203843.14202165697
8852,188856.03843075805
6713,333744.10953242844
4230,217612.787384501
3639,220023.07936500106
3642,201022.84967211698
5149,211574.44554809976
2861,207741.94990914213
13300,84369.70294972682
2807,342210.8766683936
5919,97756.88595817177
12716,496338.9693307087
4271,250545.51277809407
16055,269524.18033511675
3747,309095.5747694868
5857,217730.0803926618
6884,325621.69345107034
16027,270131.3165785975
3512,268373.3151567107
5181,183564.39982265868
16732,252900.03839759878
1908,178408.8085593761
12082,170609.62724668896
7286,134793.55694668443
8216,138274.5746569495
6929,316235.7150840532
3950,305444.2112075723
12479,185138.5573460174
877,130664.07021582159
1366,195089.72227915857
384,136695.30451690004
5767,196539.53678360995
6910,147011.55179022747
187,199731.10988258343
10164,273228.69452861196
8603,222997.46528713277
15834,216522.09041369165
3078,129781.75408159586
3479,249449.12579327778
6671,226356.70678768505
6078,166929.1122881443
16271,165339.62317053552
16191,169619.9266224988
11544,201588.43683580283
7781,167463.904173103
14918,243447.5163112662
6238,166189.308266809
12989,213518.66649861037
11907,193111.6152969885
9696,161084.99324928492
14084,260729.97741550632
3895,154408.32322215813
4367,201196.68369157746
8453,66010.18088444138
7638,331803.9724832728
8373,235730.1234251064
4674,190525.76745857258
15787,137988.09307792928
5903,261577.0046455434
13679,209082.5021020891
9018,275423.91925131227
15823,247780.43658752754
13289,153703.4686368748
9896,215565.84780837267
14436,192988.11767165578
5547,251886.72439139924
4048,265099.56549979927
16579,213012.53471166856
8550,188964.32038619186
9385,270009.08232732274
5242,153273.99397969656
31,196850.919465353
6144,248081.65138097137
3990,182634.22351518032
2523,85211.19853489625
12608,247177.8364088023
7234,164676.95625485855
15264,205986.19122621763
9623,175508.59457665996
3161,342173.3645234882
7425,101924.89666303346
13021,283424.26419642346
4044,157005.79730182036
15411,235113.59252064797
979,306367.0105262497
5514,235090.67989187536
4817,166927.6899587588
2115,193779.59901438604
10571,264717.4439507033
8992,223959.01600464832
15546,184457.50716846532
11359,134580.40539087672
11972,179661.19590931103
12838,161223.59508884026
5948,129815.17550208086
422,316116.32679219585
4855,143759.64082332136
16197,114446.98350658036
8926,407075.1685347267
5703,191066.99110434705
8848,196541.2815325224
7039,307505.6489523851
3806,166724.88989190824
15154,240616.2934187379
13132,175725.20739643538
7438,213565.45301224475
4398,233896.175447642
2440,192928.95441115572
3751,157707.48625240423
1476,184215.36387509294
2264,260372.68587495675
16444,159530.17998843957
10704,157881.80070311436
4033,148665.5800207495
4508,116617.26286959933
16290,241338.94608458088
10387,214144.350527402
5457,150294.47555614484
4910,274468.4007544936
7451,224648.68233138067
10732,172449.62667436045
8015,153394.93061280614
6148,188831.09783080994
5892,237508.40182524055
7825,235066.36765343026
6851,265608.606473279
6633,226672.26263213268
2139,263616.8963804473
10213,266060.77036188095
2830,225017.47957244352
13907,142137.85965836176
15897,333050.0691142895
8311,182225.2667678241
14230,200633.96000774053
3878,192915.24141945073
13732,181611.22920835097
12110,180566.60971943472
10675,304704.15013115254
12946,127106.00704804489
16754,213032.74740904983
4394,265134.9421807414
16728,173201.6605708018
14378,310152.69629937207
9949,165536.3040104294
994,195486.91287266358
13258,149666.49955154312
5883,315336.5493088759
6933,334871.8170332219
13193,222541.96188904595
13286,162803.66542534402
13407,330479.653745907
7512,116982.34632969736
7221,190913.0647290251
14428,141138.34834152638
1740,196411.44730887385
3,132381.37168439373
12952,181294.16784570974
11537,142096.05663648553
2558,126561.56285426981
14081,248999.55401908618
3517,215456.0351910277
7149,229330.74507363184
15777,118001.32403498025
8995,253705.16360520775
826,304441.2768447653
509,252783.81357076927
14875,288341.53143967
6591,170097.13730451316
11283,110500.19861703264
9897,248664.82991103572
14902,186534.32522617708
14291,204354.2608493085
3162,219974.27562873397
4206,187903.39512298905
11580,193489.148768798
2007,205252.66570486833
14939,256727.43637808043
13572,189316.66054174074
10720,172983.6040502003
4253,288227.07855506305
